,acchr,dayofweek,accmon,accday,num
8089,12,7,10,15,1
8092,7,6,11,25,1
8093,17,6,8,12,1
8095,17,1,12,18,1
8096,23,2,12,5,1
8097,6,1,2,6,1
8099,18,3,2,8,1
8100,11,2,1,31,1
8101,7,5,3,24,1
8102,5,6,4,8,1
8103,10,1,4,24,1
8106,23,1,5,8,1
8108,14,5,5,19,1
8109,12,2,5,30,1
8110,0,5,5,5,1
8112,5,3,5,31,1
8113,13,7,6,25,1
8118,20,3,6,28,1
8119,19,5,7,21,1
8120,10,7,8,13,1
8123,14,3,8,16,1
8125,18,5,8,25,1
8126,10,7,7,23,1
8127,11,7,9,24,1
8129,16,5,10,20,1
8131,18,7,10,22,1
8133,15,6,12,2,1
8135,17,2,11,28,1
8137,7,6,10,14,1
8139,6,7,12,31,1
8140,15,5,12,22,1
8144,17,1,3,27,1
8145,16,2,3,28,1
8146,12,5,4,14,1
8147,16,6,5,20,1
8148,17,6,5,13,1
8149,18,4,8,10,1
8150,10,2,6,27,1
8155,11,3,1,4,1
8159,10,6,1,7,1
8160,17,3,3,29,1
8161,20,3,3,29,1
8163,9,6,2,11,1
8164,14,6,4,15,1
8165,21,7,4,30,1
8166,18,3,5,17,1
8167,22,1,5,22,1
8168,3,6,4,15,1
8169,13,6,5,13,1
8170,5,4,4,6,1
8171,21,6,5,20,1
8173,15,3,5,31,1
8174,20,7,6,18,1
8175,12,4,5,25,1
8176,5,2,6,27,1
8178,7,2,6,27,1
8181,22,6,7,1,1
8182,21,7,7,16,1
8183,20,2,7,11,1
8185,3,1,7,17,1
8186,17,3,8,2,1
8189,18,5,8,18,1
8190,16,2,8,15,1
8191,12,1,9,4,1
8192,13,4,9,28,1
8193,12,6,10,21,1
8194,8,6,10,14,1
8195,22,7,10,22,1
8197,17,4,10,12,1
8198,8,3,12,13,1
8199,11,3,10,25,1
8200,5,5,10,27,1
8201,2,5,11,24,1
8202,6,4,11,30,1
8203,6,2,11,7,1
8204,6,3,11,15,1
8205,22,1,11,27,1
8206,1,6,12,30,1
8207,13,1,12,4,1
8209,2,6,1,7,1
8210,11,3,1,4,1
8211,6,2,2,21,1
8212,19,4,2,23,1
8213,5,6,2,25,1
8214,9,3,3,1,1
8215,14,6,3,11,1
8216,18,4,4,20,1
8217,11,7,4,23,1
8218,22,4,4,27,1
8219,9,5,4,28,1
8220,6,5,5,5,1
8221,15,5,5,5,1
8222,22,5,5,26,1
8223,0,4,6,1,1
8224,0,2,6,13,1
8225,16,3,6,21,1
8226,18,2,6,27,1
8227,4,3,6,28,1
8228,0,7,5,7,1
8229,6,4,7,6,1
8230,12,2,7,18,1
8231,0,1,6,12,1
8232,23,3,8,9,1
8233,11,6,7,22,1
8234,23,5,9,1,1
8235,7,3,9,13,1
8236,8,3,9,27,1
8237,22,6,9,30,1
8238,18,3,9,13,1
8239,7,6,11,4,1
8240,11,1,11,6,1
8241,13,4,11,23,1
8242,19,4,12,7,1
8243,18,5,12,8,1
8244,14,4,12,14,1
8245,10,5,12,22,1
8247,18,6,6,10,1
8250,18,2,8,22,1
8253,13,1,10,23,1
8254,6,6,12,2,1
8255,19,3,12,27,1
8259,16,5,1,27,1
8260,5,3,2,8,1
8263,13,3,3,8,1
8264,7,5,3,24,1
8265,18,5,3,31,1
8267,11,7,4,16,1
8271,8,3,5,17,1
8272,13,7,5,7,1
8277,15,1,7,17,1
8278,11,4,7,6,1
8281,18,4,7,20,1
8285,6,4,8,10,1
8287,99,7,8,13,1
8288,6,2,8,15,1
8291,21,4,8,31,1
8292,14,1,10,16,1
8293,16,4,10,12,1
8294,20,7,9,17,1
8296,10,3,9,6,1
8299,12,3,9,20,1
8300,21,6,9,23,1
8302,11,2,11,14,1
8304,99,4,10,19,1
8307,18,3,12,20,1
8309,10,5,12,15,1
8310,9,2,12,19,1
8313,8,4,1,5,1
8315,1,2,1,10,1
8318,7,4,1,19,1
8319,17,7,1,22,1
8320,13,1,1,23,1
8321,13,5,1,27,1
8323,15,7,1,1,1
8324,20,3,1,18,1
8325,7,6,2,25,1
8327,5,1,3,6,1
8328,13,5,2,24,1
8330,4,7,4,2,1
8332,2,1,3,20,1
8333,15,4,4,6,1
8336,17,6,3,25,1
8337,13,6,4,15,1
8338,10,6,4,15,1
8340,0,1,4,10,1
8341,6,2,4,11,1
8342,17,3,4,12,1
8344,11,2,4,4,1
8345,13,4,4,20,1
8346,5,4,5,4,1
8347,11,3,3,8,1
8348,19,1,4,10,1
8349,20,4,5,18,1
8350,19,2,5,30,1
8351,14,2,5,9,1
8352,11,3,5,31,1
8353,13,1,6,5,1
8355,11,3,6,7,1
8356,12,2,6,13,1
8357,21,6,6,17,1
8359,22,3,6,21,1
8360,16,2,6,27,1
8361,23,6,7,1,1
8364,0,4,7,27,1
8366,3,1,7,31,1
8367,14,3,8,2,1
8368,14,7,8,20,1
8369,13,3,8,2,1
8371,16,4,8,31,1
8372,15,7,9,3,1
8373,13,7,9,3,1
8374,15,6,9,30,1
8375,18,1,8,21,1
8376,0,1,9,4,1
8377,20,2,9,12,1
8378,6,2,9,12,1
8379,8,4,9,14,1
8381,13,2,6,20,1
8382,13,2,10,17,1
8383,21,4,7,27,1
8384,18,4,10,5,1
8385,3,1,10,16,1
8386,13,2,10,24,1
8387,7,3,11,1,1
8388,9,5,11,3,1
8389,19,1,10,23,1
8390,12,2,11,21,1
8391,23,6,11,25,1
8394,4,5,11,17,1
8395,12,7,11,26,1
8396,6,3,12,6,1
8397,4,7,12,10,1
8398,5,2,12,12,1
8400,7,6,12,23,1
8405,9,4,12,28,1
8408,3,6,3,25,1
8409,17,4,6,1,1
8414,10,1,8,28,1
8418,5,6,8,26,1
8422,23,7,11,12,1
8424,12,3,2,1,1
8425,15,3,2,1,1
8426,7,6,1,14,1
8427,7,5,2,10,1
8428,8,3,3,1,1
8429,15,2,3,7,1
8430,20,2,3,7,1
8431,15,6,4,22,1
8432,14,1,4,24,1
8433,6,4,4,13,1
8434,15,7,5,28,1
8435,2,6,5,20,1
8436,13,7,6,25,1
8438,14,3,7,12,1
8439,18,5,7,14,1
8440,9,5,7,21,1
8441,22,1,7,31,1
8442,21,6,8,12,1
8443,16,6,8,12,1
8444,4,2,8,15,1
8445,12,3,8,23,1
8446,18,5,8,25,1
8447,7,7,9,3,1
8448,11,4,9,14,1
8450,21,2,10,3,1
8451,22,2,10,3,1
8452,14,3,11,15,1
8453,11,2,11,14,1
8454,15,6,11,18,1
8455,23,6,12,2,1
8456,17,7,12,17,1
8457,18,6,12,30,1
8458,23,6,12,9,1
8461,16,1,1,30,1
8463,7,1,3,6,1
8464,21,4,3,9,1
8465,14,7,3,5,1
8466,22,2,3,21,1
8467,17,7,4,23,1
8469,23,3,5,10,1
8470,15,7,5,21,1
8471,12,3,2,22,1
8473,17,7,6,4,1
8474,17,2,6,6,1
8475,16,5,6,16,1
8476,8,4,8,31,1
8478,23,4,9,28,1
8479,23,4,9,28,1
8480,17,5,10,6,1
8481,4,7,11,19,1
8483,17,1,12,11,1
8484,9,2,1,10,1
8485,18,3,1,11,1
8486,20,5,2,3,1
8487,14,7,3,26,1
8488,1,7,3,26,1
8489,21,6,4,1,1
8490,6,6,4,1,1
8491,13,5,5,19,1
8492,15,4,5,11,1
8493,19,4,6,8,1
8494,10,2,6,20,1
8495,5,5,6,30,1
8496,19,1,7,31,1
8497,12,2,8,1,1
8498,18,2,9,12,1
8499,10,6,9,30,1
8500,11,7,10,1,1
8501,10,3,10,4,1
8503,15,1,11,20,1
8504,23,1,12,4,1
8505,1,4,12,14,1
8508,8,2,1,17,1
8509,7,3,2,1,1
8512,99,3,3,22,1
8513,2,7,4,2,1
8516,2,6,4,22,1
8518,7,5,5,12,1
8520,14,2,7,4,1
8521,13,3,7,19,1
8522,21,4,7,13,1
8524,3,1,8,14,1
8529,20,3,8,23,1
8530,14,1,8,28,1
8532,19,7,9,17,1
8533,8,5,9,1,1
8535,15,7,9,3,1
8536,8,4,9,28,1
8537,12,6,9,30,1
8538,7,3,9,27,1
8543,6,4,11,16,1
8550,7,5,12,29,1
8552,8,3,5,3,1
8553,3,5,6,23,1
8555,6,7,3,26,1
8558,20,2,5,2,1
8559,5,4,5,11,1
8561,14,7,5,21,1
8562,10,4,6,8,1
8566,6,2,6,20,1
8568,22,7,7,9,1
8570,3,1,7,31,1
8572,21,2,8,15,1
8574,21,2,9,26,1
8577,17,5,10,13,1
8579,23,5,10,27,1
8581,17,6,11,11,1
8582,6,6,7,1,1
8584,10,7,12,3,1
8585,12,3,12,6,1
8588,23,6,6,24,1
8590,8,7,3,5,1
8591,0,3,4,5,1
8594,15,1,8,21,1
8597,19,1,1,23,1
8598,17,7,2,19,1
8600,5,2,3,7,1
8601,9,2,2,21,1
8602,18,5,3,10,1
8603,5,6,3,25,1
8604,12,7,3,26,1
8605,12,7,4,9,1
8606,8,5,4,14,1
8608,16,5,4,21,1
8609,21,1,5,8,1
8610,17,5,5,26,1
8616,18,1,7,31,1
8617,9,2,6,27,1
8618,15,3,8,9,1
8620,17,6,8,26,1
8623,17,4,10,19,1
8624,19,5,9,15,1
8625,17,5,10,6,1
8627,8,3,10,25,1
8631,16,4,12,28,1
8635,16,1,1,2,1
8637,14,1,1,9,1
8643,9,2,2,21,1
8646,6,3,4,19,1
8647,5,6,4,22,1
8648,16,1,4,24,1
8649,3,6,5,6,1
8651,18,2,5,23,1
8652,10,7,6,4,1
8654,13,1,6,5,1
8656,0,2,6,13,1
8657,7,2,6,13,1
8659,23,2,6,20,1
8662,15,3,7,5,1
8664,10,3,7,19,1
8670,11,3,9,13,1
8671,15,4,9,14,1
8672,17,5,9,15,1
8676,17,6,10,21,1
8677,20,7,11,5,1
8678,14,5,12,1,1
8680,13,6,12,16,1
8682,17,5,1,6,1
8683,17,2,1,10,1
8685,17,6,1,7,1
8686,20,6,1,7,1
8689,7,6,1,14,1
8692,99,1,1,30,1
8693,18,2,1,31,1
8695,19,7,1,29,1
8698,11,4,2,9,1
8700,3,1,2,13,1
8702,18,6,2,11,1
8707,3,6,3,11,1
8708,20,1,3,6,1
8709,17,3,3,15,1
8710,10,6,3,11,1
8711,8,4,3,30,1
8712,17,7,3,19,1
8713,20,6,2,4,1
8714,14,2,3,7,1
8715,7,4,3,9,1
8716,19,1,3,13,1
8717,17,2,2,21,1
8718,20,4,3,16,1
8719,2,2,3,28,1
8720,5,2,3,28,1
8721,6,3,3,29,1
8723,15,6,3,11,1
8725,7,6,4,8,1
8726,0,4,4,27,1
8727,10,5,5,5,1
8728,19,5,5,5,1
8729,20,6,5,6,1
8730,13,6,5,13,1
8731,14,6,5,13,1
8732,12,1,5,8,1
8737,23,6,4,15,1
8738,0,3,5,3,1
8739,12,3,5,24,1
8740,15,1,5,15,1
8741,7,3,5,3,1
8744,14,1,5,8,1
8746,11,3,5,24,1
8747,9,6,5,27,1
8748,17,2,5,30,1
8749,18,3,5,31,1
8750,17,4,5,25,1
8751,7,7,6,4,1
8752,4,7,6,11,1
8753,15,3,6,14,1
8754,99,4,6,15,1
8757,8,3,5,31,1
8760,99,4,6,29,1
8761,21,7,7,2,1
8762,10,5,6,9,1
8763,12,5,6,9,1
8765,7,5,4,28,1
8766,16,3,7,12,1
8767,10,2,7,18,1
8768,5,4,7,20,1
8769,2,5,7,21,1
8770,0,4,8,3,1
8772,9,7,7,2,1
8773,1,2,7,4,1
8774,0,6,7,8,1
8775,3,7,7,9,1
8777,20,5,6,23,1
8779,15,1,8,14,1
8781,9,4,7,20,1
8782,17,2,6,20,1
8783,12,3,6,21,1
8785,15,3,8,9,1
8786,19,6,7,15,1
8787,4,6,7,15,1
8788,5,3,7,26,1
8789,19,3,7,26,1
8791,14,5,8,25,1
8793,12,4,8,10,1
8795,22,6,8,26,1
8796,17,1,7,24,1
8797,15,1,8,14,1
8798,12,1,9,4,1
8800,21,7,8,20,1
8801,6,6,9,2,1
8803,11,1,6,26,1
8805,13,1,10,2,1
8806,4,1,9,25,1
8807,13,5,8,11,1
8808,15,7,8,6,1
8809,17,3,9,27,1
8810,13,4,10,19,1
8811,14,6,10,21,1
8812,8,5,10,6,1
8813,21,1,10,9,1
8814,15,6,9,16,1
8815,13,1,9,18,1
8816,22,7,9,24,1
8817,5,6,10,7,1
8818,7,6,10,7,1
8819,7,4,10,12,1
8822,11,7,10,15,1
8823,17,7,10,22,1
8824,5,4,10,19,1
8825,0,6,11,11,1
8827,21,1,10,2,1
8830,6,6,11,18,1
8832,18,2,10,31,1
8833,4,3,11,1,1
8834,21,7,12,10,1
8835,21,2,10,24,1
8838,19,3,12,13,1
8839,10,3,12,13,1
8841,14,5,12,1,1
8842,9,7,12,31,1
8844,6,3,11,15,1
8846,11,6,12,30,1
8847,5,1,9,25,1
8848,22,7,11,19,1
8849,6,7,12,10,1
8850,2,3,12,13,1
8851,2,5,12,15,1
8852,8,7,12,17,1
8853,14,4,12,21,1
8854,17,2,11,28,1
8855,14,5,12,1,1
8856,8,7,12,3,1
8858,18,4,11,30,1
8859,17,6,12,16,1
8861,14,3,12,27,1
8863,5,7,8,13,1
8864,18,4,8,24,1
8865,2,7,12,17,1
8866,22,6,12,30,1
8868,3,7,10,1,1
8869,20,1,4,10,1
8871,1,1,12,18,1
8872,18,7,11,19,1
8873,7,4,5,25,1
8874,5,2,11,21,1
8875,7,4,11,9,1
8876,16,2,12,5,1
8878,16,2,1,17,1
8880,23,6,4,15,1
8881,8,2,5,9,1
8882,9,4,6,8,1
8883,1,7,6,25,1
8884,5,7,7,9,1
8885,19,4,8,31,1
8887,15,7,10,1,1
8888,14,3,11,1,1
8889,10,6,11,4,1
8890,17,2,12,19,1
8891,18,7,12,24,1
8892,16,1,12,25,1
8893,6,4,3,9,1
8894,3,6,4,29,1
8895,21,7,6,25,1
8896,21,2,5,30,1
8897,2,5,9,15,1
8900,11,2,11,21,1
8901,0,5,7,28,1
8902,3,6,9,30,1
8903,21,2,10,10,1
8904,19,3,12,20,1
8906,99,6,6,17,1
8908,19,6,1,21,1
8909,8,3,2,8,1
8911,19,1,1,9,1
8912,16,4,1,12,1
8916,13,7,2,5,1
8918,14,3,3,8,1
8919,10,3,3,22,1
8920,10,2,3,28,1
8921,5,6,4,8,1
8924,18,3,1,11,1
8925,20,3,2,8,1
8926,5,2,4,11,1
8927,11,2,4,11,1
8928,14,7,3,12,1
8930,4,6,4,1,1
8931,13,3,4,19,1
8932,7,5,4,21,1
8933,13,6,5,6,1
8934,21,4,5,11,1
8935,13,1,4,3,1
8937,19,7,4,23,1
8938,12,5,2,3,1
8939,6,5,2,17,1
8940,16,7,4,16,1
8942,22,7,5,21,1
8944,7,3,5,31,1
8945,18,4,1,19,1
8946,12,6,3,18,1
8948,19,1,6,5,1
8949,20,2,6,13,1
8950,8,7,5,14,1
8951,7,4,6,8,1
8952,14,5,5,5,1
8953,18,5,1,27,1
8956,13,4,4,6,1
8957,17,4,7,13,1
8958,2,7,7,16,1
8959,4,1,7,3,1
8960,7,1,8,7,1
8961,1,3,8,16,1
8964,14,4,7,20,1
8965,19,2,8,22,1
8966,7,1,9,4,1
8969,17,7,7,23,1
8972,14,4,9,21,1
8975,21,6,9,30,1
8978,2,7,10,1,1
8981,16,3,10,25,1
8982,7,3,10,25,1
8987,15,1,11,20,1
8989,21,7,11,12,1
8990,6,5,11,3,1
8992,5,4,12,7,1
8993,13,3,12,13,1
8994,1,7,12,17,1
8995,15,5,10,27,1
8997,9,6,10,28,1
8998,13,4,8,10,1
9001,4,7,2,5,1
9002,8,4,2,9,1
9009,0,1,3,6,1
9010,9,2,3,21,1
9011,18,5,3,24,1
9012,7,2,3,28,1
9013,16,4,4,6,1
9014,14,7,4,23,1
9016,6,7,4,9,1
9017,7,2,4,18,1
9020,12,5,5,5,1
9022,18,2,5,16,1
9023,17,2,5,30,1
9024,19,2,5,2,1
9026,8,5,6,23,1
9027,5,2,6,27,1
9029,10,3,7,5,1
9030,20,7,7,16,1
9031,14,6,7,29,1
9032,9,4,8,3,1
9033,21,3,8,16,1
9034,6,4,8,17,1
9035,15,6,8,19,1
9036,20,7,8,20,1
9037,18,7,8,27,1
9038,20,7,8,20,1
9040,6,4,9,7,1
9041,17,4,9,14,1
9044,1,3,9,27,1
9045,9,5,9,29,1
9046,14,7,4,30,1
9049,21,1,10,23,1
9050,15,6,10,28,1
9051,14,4,11,9,1
9054,20,3,11,22,1
9056,8,3,11,15,1
9057,6,4,11,16,1
9062,14,7,12,3,1
9063,13,5,12,15,1
9065,22,5,12,22,1
9068,7,3,1,11,1
9074,1,6,9,16,1
9075,16,1,11,13,1
9076,17,3,12,13,1
9077,13,6,1,7,1
9078,3,4,1,19,1
9080,16,7,2,19,1
9081,19,2,2,21,1
9083,22,5,3,17,1
9085,22,4,3,23,1
9086,20,5,3,31,1
9087,21,2,5,2,1
9089,15,3,5,24,1
9090,9,2,5,30,1
9091,15,3,5,10,1
9093,13,4,6,8,1
9094,14,3,5,24,1
9095,16,7,5,14,1
9096,8,7,6,18,1
9101,8,6,8,12,1
9105,16,2,9,12,1
9106,14,7,8,27,1
9107,12,7,8,27,1
9108,14,3,8,30,1
9111,11,2,9,12,1
9112,8,2,8,22,1
9114,20,6,9,2,1
9115,0,3,8,23,1
9116,6,3,11,1,1
9117,2,5,9,15,1
9118,16,2,11,7,1
9119,16,2,8,15,1
9121,17,7,12,3,1
9123,8,4,12,14,1
9127,16,2,12,19,1
9128,10,6,12,30,1
9129,5,5,12,15,1
9131,6,3,1,4,1
9133,21,7,1,22,1
9135,10,6,1,21,1
9142,9,6,2,25,1
9149,6,5,4,14,1
9150,12,5,4,21,1
9151,0,2,5,2,1
9153,8,5,5,5,1
9156,12,5,6,9,1
9160,19,2,7,18,1
9161,14,2,8,1,1
9162,13,4,7,13,1
9165,15,4,8,17,1
9166,21,4,7,27,1
9168,18,6,9,2,1
9169,13,1,10,9,1
9174,16,4,11,9,1
9180,17,4,12,28,1
9183,9,6,3,18,1
9189,14,7,10,15,1
9190,15,5,12,29,1
9195,5,7,3,12,1
9197,15,3,5,3,1
9198,15,2,5,9,1
9199,17,5,5,26,1
9200,7,6,6,10,1
9202,14,4,6,15,1
9203,11,4,7,6,1
9204,20,3,7,12,1
9210,15,7,12,3,1
9211,22,6,1,7,1
9213,0,6,1,21,1
9214,12,3,1,25,1
9217,7,2,2,7,1
9218,7,4,2,16,1
9220,8,5,2,17,1
9221,17,5,2,24,1
9222,7,4,1,19,1
9223,17,2,1,17,1
9224,20,2,3,7,1
9225,23,6,3,11,1
9228,11,7,3,19,1
9230,20,7,3,26,1
9231,7,5,3,31,1
9234,15,4,4,6,1
9235,15,4,4,27,1
9236,15,6,4,29,1
9239,2,2,5,2,1
9240,17,7,5,21,1
9241,23,7,5,21,1
9244,17,6,6,10,1
9245,17,5,6,16,1
9246,6,6,6,24,1
9248,21,6,7,1,1
9249,13,7,7,2,1
9251,22,2,7,4,1
9253,21,1,7,17,1
9254,22,2,7,18,1
9256,6,6,7,29,1
9257,19,6,8,5,1
9259,12,4,8,17,1
9261,8,1,8,28,1
9262,11,4,8,31,1
9263,7,5,7,28,1
9266,20,6,9,23,1
9267,20,5,9,29,1
9269,21,5,10,13,1
9272,20,7,10,29,1
9273,13,5,10,20,1
9277,9,3,11,29,1
9278,15,1,11,27,1
9279,0,2,11,28,1
9280,14,2,11,28,1
9283,3,1,12,18,1
9285,7,5,12,22,1
9286,4,6,12,30,1
9287,0,7,1,1,1
9298,23,3,3,1,1
9300,20,4,3,16,1
9306,11,5,4,14,1
9307,10,7,4,23,1
9308,14,7,4,23,1
9310,7,5,5,12,1
9311,16,5,5,19,1
9312,14,2,5,23,1
9314,8,2,5,30,1
9315,20,2,5,30,1
9319,22,6,6,17,1
9322,7,1,5,22,1
9331,7,5,9,8,1
9333,14,2,9,5,1
9339,18,6,10,7,1
9345,17,4,10,26,1
9346,6,5,10,27,1
9348,11,5,11,10,1
9349,20,6,8,12,1
9351,8,5,12,8,1
9352,4,3,12,6,1
9358,8,4,1,19,1
9359,11,2,4,11,1
9360,19,1,5,22,1
9361,11,2,7,11,1
9363,21,6,8,19,1
9364,12,4,8,24,1
9365,12,5,9,15,1
9367,18,1,11,13,1
9371,4,3,1,4,1
9372,12,5,1,13,1
9373,15,4,1,19,1
9374,9,6,3,11,1
9375,11,5,4,28,1
9376,2,7,5,21,1
9377,4,7,6,11,1
9379,19,1,7,10,1
9382,20,2,8,22,1
9384,20,4,11,23,1
9385,4,1,12,4,1
9387,6,7,12,10,1
9388,2,5,12,29,1
9389,14,6,12,30,1
9390,18,2,11,14,1
9391,19,7,12,10,1
9392,20,6,8,5,1
9393,17,7,12,31,1
9394,1,1,6,19,1
9395,7,2,4,11,1
9396,18,4,8,3,1
9397,23,6,6,24,1
9398,18,2,8,29,1
9401,19,2,1,31,1
9402,22,1,1,30,1
9406,15,3,3,1,1
9411,8,5,3,31,1
9426,17,5,8,11,1
9427,15,5,8,18,1
9428,11,2,8,29,1
9434,15,5,11,10,1
9435,8,4,11,23,1
9440,12,7,12,3,1
9444,12,3,3,15,1
9446,16,6,4,15,1
9448,6,4,6,1,1
9451,8,6,7,8,1
9452,6,7,7,9,1
9453,12,6,8,12,1
9454,17,4,8,17,1
9457,23,3,8,23,1
9458,14,6,9,23,1
9459,12,3,10,11,1
9461,5,7,10,29,1
9462,14,2,12,12,1
9464,20,6,12,16,1
9471,20,4,3,16,1
9477,21,2,7,18,1
9479,15,5,7,28,1
9480,21,5,8,4,1
9481,6,4,8,17,1
9482,13,2,8,29,1
9483,21,7,9,3,1
9484,20,1,9,18,1
9487,7,4,11,2,1
9488,13,6,11,4,1
9489,9,3,11,1,1
9490,17,5,12,15,1
9493,8,3,1,18,1
9495,20,6,1,28,1
9496,16,4,2,16,1
9498,4,1,4,10,1
9499,17,5,3,31,1
9500,13,2,4,11,1
9503,21,5,4,14,1
9504,6,2,4,18,1
9514,6,2,6,6,1
9519,7,5,6,23,1
9521,23,5,6,23,1
9527,10,6,7,29,1
9528,17,1,7,10,1
9532,13,1,9,25,1
9533,15,7,9,17,1
9535,11,2,9,5,1
9537,13,1,10,2,1
9538,12,2,10,10,1
9541,13,4,10,12,1
9542,18,1,10,30,1
9544,12,2,11,21,1
9545,8,2,12,12,1
9547,9,2,2,21,1
9548,7,2,3,28,1
9550,7,6,6,17,1
9552,12,4,8,3,1
9557,14,2,9,26,1
9558,4,2,10,3,1
9560,3,3,10,18,1
9564,12,5,2,24,1
9566,18,5,3,17,1
9571,16,6,4,8,1
9578,19,1,9,18,1
9580,13,3,10,4,1
9582,20,1,11,13,1
9583,15,2,1,17,1
9584,17,5,1,27,1
9585,0,3,2,22,1
9586,9,3,5,3,1
9587,3,6,5,6,1
9588,10,6,5,20,1
9589,16,4,5,25,1
9591,15,5,6,2,1
9592,20,3,6,28,1
9593,22,2,5,23,1
9596,18,3,9,6,1
9597,12,5,9,29,1
9599,20,6,3,18,1
9600,16,4,3,30,1
9601,6,5,5,19,1
9602,17,4,8,10,1
9603,11,1,10,30,1
9604,5,5,2,10,1
9605,1,5,2,17,1
9606,3,1,1,16,1
9607,18,2,1,17,1
9608,9,2,1,17,1
9610,0,5,1,20,1
9612,8,7,3,12,1
9613,18,3,5,3,1
9614,20,7,5,7,1
9615,1,4,4,13,1
9616,0,2,5,30,1
9617,14,5,4,28,1
9618,23,7,6,11,1
9619,19,7,4,23,1
9620,13,2,6,27,1
9623,17,7,5,28,1
9624,20,6,6,3,1
9625,13,7,8,6,1
9626,18,4,8,10,1
9627,16,6,7,29,1
9628,1,5,9,8,1
9630,23,4,7,20,1
9631,16,1,10,9,1
9632,13,1,10,2,1
9634,0,1,10,16,1
9636,2,7,12,10,1
9638,3,1,12,18,1
9640,5,4,12,28,1
9641,6,7,1,1,1
9642,14,3,1,18,1
9644,5,2,1,31,1
9646,23,5,2,17,1
9647,9,3,2,22,1
9649,17,2,5,30,1
9652,11,4,6,15,1
9653,23,1,6,12,1
9657,12,3,9,13,1
9658,18,5,9,8,1
9659,12,1,10,23,1
9660,18,2,10,17,1
9661,12,6,10,14,1
9662,14,6,11,4,1
9664,10,6,12,9,1
9665,17,6,12,2,1
9674,21,3,8,23,1
9675,6,3,12,6,1
9677,12,1,8,21,1
9679,9,5,5,12,1
9680,17,2,1,24,1
9681,9,6,1,28,1
9682,9,6,2,11,1
9683,13,4,1,26,1
9684,7,5,3,31,1
9685,6,4,4,6,1
9688,20,7,5,7,1
9689,3,7,2,5,1
9690,13,2,4,18,1
9691,19,4,2,2,1
9692,16,1,4,17,1
9693,6,6,5,13,1
9694,10,4,3,16,1
9695,7,2,3,14,1
9696,4,4,4,6,1
9697,23,2,3,28,1
9698,9,7,5,28,1
9699,0,7,4,30,1
9700,6,2,6,27,1
9701,0,3,7,12,1
9702,7,4,5,18,1
9703,15,3,7,19,1
9704,8,7,7,23,1
9705,11,3,7,26,1
9706,17,5,8,18,1
9707,13,7,8,20,1
9709,7,4,8,31,1
9710,23,7,7,30,1
9711,5,1,9,18,1
9712,6,1,10,16,1
9713,16,3,10,25,1
9714,19,4,10,26,1
9715,0,4,10,19,1
9716,11,5,11,24,1
9718,14,4,12,7,1
9719,0,3,12,13,1
9720,22,5,12,29,1
9721,19,4,12,21,1
9722,20,6,7,15,1
9723,7,1,12,25,1
9724,18,1,1,23,1
9725,18,5,1,6,1
9726,9,3,1,4,1
9727,16,4,2,23,1
9728,19,3,2,8,1
9729,12,1,2,13,1
9730,21,2,3,7,1
9731,4,6,3,18,1
9732,17,4,3,23,1
9733,18,5,1,20,1
9734,7,2,2,7,1
9735,10,5,4,21,1
9736,15,5,4,21,1
9737,21,7,5,21,1
9738,10,3,5,31,1
9739,7,2,5,9,1
9740,18,7,5,28,1
9741,18,6,5,27,1
9742,8,2,5,9,1
9743,18,5,5,5,1
9744,17,3,5,17,1
9745,6,5,5,5,1
9746,10,2,5,16,1
9747,19,4,5,11,1
9748,21,7,5,7,1
9749,12,6,6,17,1
9750,13,1,6,12,1
9751,6,4,6,8,1
9752,9,5,6,30,1
9753,22,4,6,22,1
9754,17,6,6,10,1
9755,14,4,7,20,1
9756,21,5,7,7,1
9757,21,7,7,9,1
9758,20,4,7,13,1
9759,16,6,7,15,1
9760,14,7,7,16,1
9761,16,1,7,31,1
9762,13,1,7,31,1
9763,5,5,7,28,1
9764,16,6,7,29,1
9765,10,3,8,16,1
9766,16,5,8,4,1
9767,20,3,8,30,1
9768,23,5,8,25,1
9769,3,6,8,26,1
9770,19,2,9,19,1
9771,15,7,9,3,1
9772,18,1,9,18,1
9773,8,1,9,4,1
9774,16,6,9,2,1
9775,19,3,9,27,1
9776,15,2,10,3,1
9777,23,4,10,12,1
9778,21,1,10,16,1
9779,16,4,10,5,1
9780,21,5,10,13,1
9781,17,2,11,28,1
9782,10,5,11,24,1
9783,17,1,11,13,1
9784,9,1,11,20,1
9785,3,3,11,15,1
9786,13,1,11,20,1
9787,14,4,12,21,1
9788,16,7,12,3,1
9789,19,4,12,21,1
9790,23,7,12,3,1
9793,18,2,8,15,1
9794,8,7,8,20,1
9797,6,1,11,27,1
9798,12,7,1,15,1
9801,7,4,3,2,1
9802,15,7,2,5,1
9804,21,3,2,15,1
9806,13,1,2,20,1
9807,13,5,3,17,1
9808,15,4,3,23,1
9809,8,5,3,24,1
9812,22,2,4,18,1
9813,20,3,4,26,1
9814,16,1,4,10,1
9816,10,3,5,3,1
9817,10,2,5,16,1
9818,10,5,5,5,1
9820,10,1,6,19,1
9821,15,2,6,20,1
9822,8,1,6,26,1
9823,23,5,6,23,1
9825,18,7,7,2,1
9826,13,3,7,5,1
9828,17,6,7,22,1
9829,20,4,7,20,1
9832,17,6,8,12,1
9833,19,6,8,19,1
9834,21,6,8,19,1
